key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.215695,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,63.33335429,-27.33334488,1,0,0,response3disk,7,9,10.66668606,-1.07288E-05,1,0,0,rectangle,10.66668606,-1.07288E-05,1,0,0,4,7,0.002925,10.66668606,-1.07288E-05,1,0,0,0,8,8,137,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.033995,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,35.33339415,-38.66667855,1,0,0,response3disk,1,10,7.333393315,1.999989331,1,0,0,rectangle,7.333393315,1.999989331,1,0,0,4,6,0.00345,7.333393315,1.999989331,1,0,0,0,9,9,57,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.27527,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,32.00002003,-88.00001335,1,0,0,response3disk,2,11,3.333393196,-4.666677535,1,0,0,rectangle,3.333393196,-4.666677535,1,0,0,4,1,0.00217,3.333393196,-4.666677535,1,0,0,0,10,10,83,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.125695,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,52.00002062,-25.33334482,1,0,0,response3disk,4,12,-13.99998134,6.666656137,1,0,0,rectangle,-13.99998134,6.666656137,1,0,0,4,3,0.001165,-13.99998134,6.666656137,1,0,0,0,11,11,33,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.78441,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,33.33339409,43.33330355,1,0,0,response1disk,5,13,-9.333314538,-2.666677475,1,0,0,rectangle,-9.333314538,-2.666677475,1,0,0,4,2,0.00121,-9.333314538,-2.666677475,1,0,0,0,12,12,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.94961,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,62.00002092,26.66665673,1,0,0,response1disk,8,14,2.66668582,5.99998945,1,0,0,rectangle,2.66668582,5.99998945,1,0,0,4,0,0.002795,2.66668582,5.99998945,1,0,0,0,13,13,16,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.882335,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-47.33331567,51.99999082,1,0,0,response7disk,9,15,-1.999980986,-10.00001103,1,0,0,rectangle,-1.999980986,-10.00001103,1,0,0,4,2,0.000675,-1.999980986,-10.00001103,1,0,0,0,14,14,105,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.698625,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,63.33335429,-76.66667968,1,0,0,response3disk,5,16,22.00001973,4.666656077,1,0,0,rectangle,22.00001973,4.666656077,1,0,0,4,5,0.00385,22.00001973,4.666656077,1,0,0,0,15,15,82,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.886185,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-52.66660847,14.66665637,1,0,0,response7disk,3,17,1.333393137,10.66665626,1,0,0,rectangle,1.333393137,10.66665626,1,0,0,4,1,0.00113,1.333393137,10.66665626,1,0,0,0,16,16,89,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.188355,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,69.33335447,51.33330379,1,0,0,response1disk,7,18,8.000019312,-13.33334446,1,0,0,rectangle,8.000019312,-13.33334446,1,0,0,4,5,0.00267,8.000019312,-13.33334446,1,0,0,0,17,17,63,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.85064,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,98.66668868,33.99999028,1,0,0,response1disk,8,19,-1.999980986,7.99998951,1,0,0,rectangle,-1.999980986,7.99998951,1,0,0,4,6,0.001905,-1.999980986,7.99998951,1,0,0,0,18,18,52,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.31911,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-17.99998146,65.33330421,1,0,0,response7disk,2,20,-14.66660734,-14.00001115,1,0,0,rectangle,-14.66660734,-14.00001115,1,0,0,4,1,0.002885,-14.66660734,-14.00001115,1,0,0,0,19,19,14,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.87574,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,82.6666882,23.99998999,1,0,0,response1disk,4,21,24.00001979,3.99998939,1,0,0,rectangle,24.00001979,3.99998939,1,0,0,4,3,0.00239,24.00001979,3.99998939,1,0,0,0,20,20,114,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,2.168665,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-17.33331478,-38.66667855,1,0,0,response5disk,1,22,-5.333314419,-4.666677535,1,0,0,rectangle,-5.333314419,-4.666677535,1,0,0,4,7,0.0043,-5.333314419,-4.666677535,1,0,0,0,21,21,20,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.86821,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-33.33331525,-66.66667938,1,0,0,response5disk,3,23,10.00001937,5.333322763,1,0,0,rectangle,10.00001937,5.333322763,1,0,0,4,4,0.001655,10.00001937,5.333322763,1,0,0,0,22,22,26,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-35.33331531,43.99999058,1,0,0,response7disk,3,24,-3.999981046,-6.666677594,1,0,0,rectangle,-3.999981046,-6.666677594,1,0,0,4,3,0.002315,-3.999981046,-6.666677594,1,0,0,0,23,23,4,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.664545,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-25.33331501,27.33330307,1,0,0,response7disk,8,25,0.66668576,-4.000010848,1,0,0,rectangle,0.66668576,-4.000010848,1,0,0,4,0,0.002025,0.66668576,-4.000010848,1,0,0,0,24,24,124,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.73596,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-39.99998212,55.33330391,1,0,0,response7disk,3,26,-3.999981046,1.999989331,1,0,0,rectangle,-3.999981046,1.999989331,1,0,0,4,2,0.000775,-3.999981046,1.999989331,1,0,0,0,25,25,77,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.751975,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-43.99998224,-45.33334541,1,0,0,response5disk,4,27,0.66668576,6.666656137,1,0,0,rectangle,0.66668576,6.666656137,1,0,0,4,4,0.002235,0.66668576,6.666656137,1,0,0,0,26,26,43,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.521155,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,28.66668659,17.33332312,1,0,0,response1disk,8,28,22.00001973,7.333322823,1,0,0,rectangle,22.00001973,7.333322823,1,0,0,4,4,0.000445,22.00001973,7.333322823,1,0,0,0,27,27,62,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.61847,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-25.33331501,-45.33334541,1,0,0,response5disk,4,29,0.66668576,-5.333344221,1,0,0,rectangle,0.66668576,-5.333344221,1,0,0,4,2,0.00139,0.66668576,-5.333344221,1,0,0,0,28,28,84,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.36663,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,22.00001973,-52.66667897,1,0,0,response3disk,7,30,8.666685998,-8.666677654,1,0,0,rectangle,8.666685998,-8.666677654,1,0,0,4,3,0.000975,8.666685998,-8.666677654,1,0,0,0,29,29,146,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.849825,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-17.99998146,-57.33334577,1,0,0,response5disk,1,31,-9.333314538,2.666656017,1,0,0,rectangle,-9.333314538,2.666656017,1,0,0,4,5,0.002195,-9.333314538,2.666656017,1,0,0,0,30,30,125,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,0.356015,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,26.00001985,-48.00001216,1,0,0,response3disk,3,32,6.000019252,-8.666677654,1,0,0,rectangle,6.000019252,-8.666677654,1,0,0,4,3,0.001525,6.000019252,-8.666677654,1,0,0,0,31,31,73,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.305595,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,39.33339427,-30.66667831,1,0,0,response3disk,1,33,1.333393137,1.999989331,1,0,0,rectangle,1.333393137,1.999989331,1,0,0,4,3,0.000715,1.333393137,1.999989331,1,0,0,0,32,32,111,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.106745,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,30.66668665,-42.66667867,1,0,0,response3disk,4,34,-4.666607042,-6.666677594,1,0,0,rectangle,-4.666607042,-6.666677594,1,0,0,4,7,0.00507,-4.666607042,-6.666677594,1,0,0,0,33,33,54,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.016635,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-23.99998164,22.66665661,1,0,0,response7disk,7,35,12.00001943,8.666656196,1,0,0,rectangle,12.00001943,8.666656196,1,0,0,4,6,0.0025,12.00001943,8.666656196,1,0,0,0,34,34,107,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,6.682765,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,54.00002068,28.66665679,1,0,0,response1disk,5,36,-5.333314419,-0.666677415,1,0,0,rectangle,-5.333314419,-0.666677415,1,0,0,4,4,0.00325,-5.333314419,-0.666677415,1,0,0,0,35,35,80,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.650525,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-22.66660758,63.99999118,1,0,0,response7disk,6,37,7.333393315,11.99998963,1,0,0,rectangle,-75.3333165,-30.66667831,1,0,0,4,2,2.304325,-11.3333146,-6.666677594,1,0,0,0,36,36,161,1,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.687525,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,49.33335388,31.99999022,1,0,0,response1disk,8,38,-5.999981105,-3.333344162,1,0,0,rectangle,-5.999981105,-3.333344162,1,0,0,4,4,0.001805,-5.999981105,-3.333344162,1,0,0,0,37,37,64,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,0.43728,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,38.00002021,-37.33334517,1,0,0,response3disk,8,39,-3.333314359,1.333322644,1,0,0,rectangle,-3.333314359,1.333322644,1,0,0,4,6,0.00387,-3.333314359,1.333322644,1,0,0,0,38,38,153,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,0.29227,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-39.99998212,21.99998993,1,0,0,response7disk,9,40,-10.66660722,1.999989331,1,0,0,rectangle,-10.66660722,1.999989331,1,0,0,4,5,0.001845,-10.66660722,1.999989331,1,0,0,0,39,39,155,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,0.584335,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-36.666608,-22.66667807,1,0,0,response5disk,2,41,-27.33331507,-8.666677654,1,0,0,rectangle,53.333354,-65.33334601,1,0,0,4,4,1.39874,10.66668606,-9.33334434,1,0,0,0,40,40,11,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
