key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,catchprac,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.24993,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,87,-49,1,0,0,response3disk,3,229,-10,-13,1,0,0,rectangle,-10,-13,1,0,0,5,6,0.00095,-10,-13,1,0,0,0,66,66,26,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.28309,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-46,-109,1,0,0,response5disk,4,230,46,-5,1,0,0,rectangle,46,-5,1,0,0,5,7,0.001165,46,-5,1,0,0,0,67,67,145,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.14592,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-94,-29,1,0,0,response5disk,9,231,9,13,1,0,0,rectangle,9,13,1,0,0,5,5,0.001805,9,13,1,0,0,0,68,68,90,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.57845,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-115,-52,1,0,0,response5disk,9,232,-12,7,1,0,0,rectangle,-12,7,1,0,0,5,3,0.001605,-12,7,1,0,0,0,69,69,155,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.595315,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,97,63,1,0,0,response1disk,5,233,14,-2,1,0,0,rectangle,14,-2,1,0,0,5,6,0.000855,14,-2,1,0,0,0,70,70,126,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.787915,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,38,109,1,0,0,response1disk,3,234,18,-10,1,0,0,rectangle,18,-10,1,0,0,5,6,0.000225,18,-10,1,0,0,0,71,71,4,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.129575,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,103,-48,1,0,0,response3disk,6,235,14,5,1,0,0,rectangle,14,5,1,0,0,5,4,0.000855,14,5,1,0,0,0,72,72,148,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.77904,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,30,107,1,0,0,response1disk,2,236,-18,-12,1,0,0,rectangle,-18,-12,1,0,0,5,0,0.001575,-18,-12,1,0,0,0,73,73,14,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.317665,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-103,41,1,0,0,response7disk,1,237,5,-17,1,0,0,rectangle,5,-17,1,0,0,5,7,0.00076,5,-17,1,0,0,0,74,74,125,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.19592,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-46,111,1,0,0,response7disk,2,238,7,-6,1,0,0,rectangle,7,-6,1,0,0,5,5,0.00069,7,-6,1,0,0,0,75,75,93,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.21684,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,73,-58,1,0,0,response3disk,9,239,36,-10,1,0,0,rectangle,36,-10,1,0,0,5,2,0.0009,36,-10,1,0,0,0,76,76,39,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.599905,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-59,-111,1,0,0,response5disk,5,240,5,-5,1,0,0,rectangle,5,-5,1,0,0,5,6,0.000845,5,-5,1,0,0,0,77,77,128,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.616625,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-98,-56,1,0,0,response5disk,7,241,1,17,1,0,0,rectangle,1,17,1,0,0,5,0,0.00103,1,17,1,0,0,0,78,78,87,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.166465,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-98,-83,1,0,0,response5disk,8,242,26,1,1,0,0,rectangle,26,1,1,0,0,5,3,0.001,26,1,1,0,0,0,79,79,124,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.16655,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,83,-41,1,0,0,response3disk,1,243,28,6,1,0,0,rectangle,28,6,1,0,0,5,5,0.001035,28,6,1,0,0,0,80,80,57,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.050055,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-54,106,1,0,0,response7disk,1,244,-7,-6,1,0,0,rectangle,38,123,1,0,0,7,7,1.467115,-9,10,1,0,0,0,81,81,159,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.19961,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,77,-55,1,0,0,response3disk,7,245,-10,-11,1,0,0,rectangle,-10,-11,1,0,0,7,0,0.0011,-10,-11,1,0,0,0,82,82,34,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.466515,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-54,-116,1,0,0,response5disk,6,246,1,-11,1,0,0,rectangle,1,-11,1,0,0,7,6,0.001035,1,-11,1,0,0,0,83,83,120,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.066735,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-78,-47,1,0,0,response5disk,5,247,-7,4,1,0,0,rectangle,-7,4,1,0,0,7,3,0.001415,-7,4,1,0,0,0,84,84,82,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.200085,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,113,-52,1,0,0,response3disk,2,248,4,7,1,0,0,rectangle,4,7,1,0,0,7,7,0.00085,4,7,1,0,0,0,85,85,24,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.033225,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,97,41,1,0,0,response1disk,5,249,-31,12,1,0,0,rectangle,-31,12,1,0,0,7,7,7.51E-05,-31,12,1,0,0,0,86,86,66,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.28315,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,91,53,1,0,0,response1disk,8,250,-3,9,1,0,0,rectangle,-3,9,1,0,0,7,3,0.00062,-3,9,1,0,0,0,87,87,153,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.083615,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,47,-127,1,0,0,response3disk,9,251,20,-7,1,0,0,rectangle,20,-7,1,0,0,7,7,0.00163,20,-7,1,0,0,0,88,88,10,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.03367,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,53,-100,1,0,0,response3disk,6,252,16,-5,1,0,0,rectangle,16,-5,1,0,0,7,2,0.00191,16,-5,1,0,0,0,89,89,144,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.26218,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-79,-93,1,0,0,response5disk,4,253,-16,18,1,0,0,rectangle,-16,18,1,0,0,7,0,0.001335,-16,18,1,0,0,0,90,90,56,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.345725,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-30,111,1,0,0,response7disk,2,254,-13,12,1,0,0,rectangle,-13,12,1,0,0,7,7,0.001805,-13,12,1,0,0,0,91,91,13,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.750585,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-66,-108,1,0,0,response5disk,3,255,-10,4,1,0,0,rectangle,-87,-52,1,0,0,7,2,1.652535,1,9,1,0,0,0,92,92,104,1,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,2.000395,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-55,-126,1,0,0,response5disk,5,256,7,-3,1,0,0,rectangle,7,-3,1,0,0,7,6,0.00183,7,-3,1,0,0,0,93,93,28,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.979095,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-62,-101,1,0,0,response5disk,4,257,-5,-4,1,0,0,rectangle,-5,-4,1,0,0,7,1,0.001715,-5,-4,1,0,0,0,94,94,158,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.95001,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,64,-118,1,0,0,response3disk,5,258,16,-10,1,0,0,rectangle,16,-10,1,0,0,7,5,0.001025,16,-10,1,0,0,0,95,95,134,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.96658,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,108,-62,1,0,0,response3disk,9,259,18,-2,1,0,0,rectangle,18,-2,1,0,0,7,7,0.001045,18,-2,1,0,0,0,96,96,105,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.89998,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,105,49,1,0,0,response1disk,4,260,35,5,1,0,0,rectangle,35,5,1,0,0,7,4,0.001325,35,5,1,0,0,0,97,97,54,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.14985,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,54,80,1,0,0,response1disk,9,261,14,-14,1,0,0,rectangle,14,-14,1,0,0,7,1,0.001155,14,-14,1,0,0,0,98,98,42,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.23326,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,35,-106,1,0,0,response3disk,6,262,3,-6,1,0,0,rectangle,3,-6,1,0,0,7,3,0.00149,3,-6,1,0,0,0,99,99,95,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.18328,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-98,-41,1,0,0,response5disk,9,263,-16,1,1,0,0,rectangle,-16,1,1,0,0,7,7,0.00106,-16,1,1,0,0,0,100,100,143,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,2.19978,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-41,112,1,0,0,response7disk,1,264,-14,9,1,0,0,rectangle,-14,9,1,0,0,7,1,0.000955,-14,9,1,0,0,0,101,101,53,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.150525,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,110,38,1,0,0,response1disk,6,265,44,-3,1,0,0,rectangle,44,-3,1,0,0,7,6,0.000645,44,-3,1,0,0,0,102,102,91,1,0,,,,,,,,,,,,,,,,,,,,,
