key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,0.633345,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,69.33337355,-48.00002289,1,0,0,response3disk,4,9,6.666786393,-8.666688383,1,0,0,rectangle,6.666786393,-8.666688383,1,0,0,,1,6.5E-05,6.666786393,-8.666688383,1,0,0,0,8,8,139,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,1.216755,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,86.00004071,-33.33335578,1,0,0,response3disk,2,10,-6.666628718,4.666645348,1,0,0,rectangle,-6.666628718,4.666645348,1,0,0,,1,0.000075,-6.666628718,4.666645348,1,0,0,0,9,9,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,0.716675,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,88.66670746,-46.66668952,1,0,0,response3disk,5,11,3.33337158,-9.333355069,1,0,0,rectangle,3.33337158,-9.333355069,1,0,0,,3,0.000445,3.33337158,-9.333355069,1,0,0,0,10,10,156,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,0.750055,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,74.00004035,-60.66668993,1,0,0,response3disk,6,12,3.33337158,-24.66668886,1,0,0,rectangle,3.33337158,-24.66668886,1,0,0,,6,0.000395,3.33337158,-24.66668886,1,0,0,0,11,11,37,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,0.48332,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,106.0000413,-18.66668868,1,0,0,response3disk,8,13,-3.333213905,9.333312154,1,0,0,rectangle,-3.333213905,9.333312154,1,0,0,,7,0.00049,-3.333213905,9.333312154,1,0,0,0,12,12,153,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,0.63342,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,88.00004077,-50.66668963,1,0,0,response3disk,1,14,4.666786333,-3.33335489,1,0,0,rectangle,4.666786333,-3.33335489,1,0,0,,1,0.000465,4.666786333,-3.33335489,1,0,0,0,13,13,132,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,0.633375,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,69.33337355,-31.33335572,1,0,0,response3disk,9,15,-3.333213905,4.666645348,1,0,0,rectangle,-3.333213905,4.666645348,1,0,0,,7,0.0004,-3.333213905,4.666645348,1,0,0,0,14,14,123,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,1.066125,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,94.00004095,22.66664588,1,0,0,response1disk,2,16,-8.666628778,-2.000021517,1,0,0,rectangle,-8.666628778,-2.000021517,1,0,0,,5,0.00039,-8.666628778,-2.000021517,1,0,0,0,15,15,129,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,0.583345,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,108.0000414,26.666646,1,0,0,response1disk,3,17,0.666786214,-10.66668844,1,0,0,rectangle,0.666786214,-10.66668844,1,0,0,,4,0.0004,0.666786214,-10.66668844,1,0,0,0,16,16,26,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,1.283345,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,68.00004017,-27.33335561,1,0,0,response3disk,1,18,8.000038385,2.666645288,1,0,0,rectangle,8.000038385,2.666645288,1,0,0,,3,0.000415,8.000038385,2.666645288,1,0,0,0,17,17,46,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,0.683155,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,74.00004035,-39.33335596,1,0,0,response3disk,9,19,-17.99996239,-12.6666885,1,0,0,rectangle,-17.99996239,-12.6666885,1,0,0,,3,0.000065,-17.99996239,-12.6666885,1,0,0,0,18,18,72,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,0.450025,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,84.00004065,-41.33335602,1,0,0,response3disk,2,20,-13.3332142,2.666645288,1,0,0,rectangle,-13.3332142,2.666645288,1,0,0,,3,0.000065,-13.3332142,2.666645288,1,0,0,0,19,19,157,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,0.933585,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,51.33337301,-35.33335584,1,0,0,response3disk,2,21,-8.666628778,-12.00002182,1,0,0,rectangle,-8.666628778,-12.00002182,1,0,0,,4,0.00043,-8.666628778,-12.00002182,1,0,0,0,20,20,13,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,0.71672,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,114.0000415,-55.33335644,1,0,0,response3disk,9,22,-20.66662914,-14.66668856,1,0,0,rectangle,-20.66662914,-14.66668856,1,0,0,,7,0.000405,-20.66662914,-14.66668856,1,0,0,0,21,21,155,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,0.400065,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,106.0000413,-41.33335602,1,0,0,response3disk,6,23,1.33337152,-12.00002182,1,0,0,rectangle,70.00004023,48.66660597,1,0,0,6,6,4.200195,20.66678681,-3.33335489,1,0,0,0,22,22,161,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,2.050125,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,54.66678782,-102.0000245,1,0,0,response3disk,8,24,4.666786333,-10.00002176,1,0,0,rectangle,52.66678776,111.3333152,1,0,0,7,7,3.566825,21.33337212,19.99997914,1,0,0,0,23,23,97,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.58346,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,42.66678747,-86.00002402,1,0,0,response3disk,5,25,-5.999962032,-4.000021577,1,0,0,rectangle,-5.999962032,-4.000021577,1,0,0,7,3,0.000405,-5.999962032,-4.000021577,1,0,0,0,24,24,147,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.93337,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,65.33337343,-94.66669095,1,0,0,response3disk,1,26,4.000038266,-6.666688323,1,0,0,rectangle,4.000038266,-6.666688323,1,0,0,7,7,0.00044,4.000038266,-6.666688323,1,0,0,0,25,25,115,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,0.816735,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,104.0000412,55.33331352,1,0,0,response1disk,4,27,-8.666628778,-22.6666888,1,0,0,rectangle,-8.666628778,-22.6666888,1,0,0,7,7,0.000065,-8.666628778,-22.6666888,1,0,0,0,26,26,60,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,0.96672,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,63.33337337,30.66664612,1,0,0,response1disk,6,28,12.0000385,-5.33335495,1,0,0,rectangle,12.0000385,-5.33335495,1,0,0,7,4,0.0004,12.0000385,-5.33335495,1,0,0,0,27,27,91,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.78348,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-25.33321456,-85.33335733,1,0,0,response5disk,3,29,30.66678711,1.333311915,1,0,0,rectangle,30.66678711,1.333311915,1,0,0,7,3,0.000445,30.66678711,1.333311915,1,0,0,0,28,28,68,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.81668,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-87.33321641,-108.0000247,1,0,0,response5disk,8,30,24.00003886,-18.00002199,1,0,0,rectangle,24.00003886,-18.00002199,1,0,0,5,3,6E-05,24.00003886,-18.00002199,1,0,0,0,29,29,48,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,1.43344,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,34.66678723,-101.3333578,1,0,0,response3disk,6,31,-4.666628659,3.333311975,1,0,0,rectangle,-4.666628659,3.333311975,1,0,0,5,4,0.00043,-4.666628659,3.333311975,1,0,0,0,30,30,12,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,2.3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-31.99996281,-58.00002319,1,0,0,response5disk,6,32,11.33337182,0.666645229,1,0,0,rectangle,11.33337182,0.666645229,1,0,0,5,0,0.000415,11.33337182,0.666645229,1,0,0,0,31,31,120,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,2.683575,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,76.66678848,-52.66668969,1,0,0,response3disk,6,33,-11.99996221,-8.000021696,1,0,0,rectangle,-11.99996221,-8.000021696,1,0,0,5,5,0.000445,-11.99996221,-8.000021696,1,0,0,0,32,32,31,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.400085,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,35.33337253,-93.33335757,1,0,0,response3disk,1,34,8.000038385,-9.333355069,1,0,0,rectangle,60.666788,-106.0000246,1,0,0,4,0,0.43323,2.666786273,-8.666688383,1,0,0,0,33,33,76,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,1.63332,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,80.6667886,53.33331347,1,0,0,response1disk,4,35,-5.333213965,-4.000021577,1,0,0,rectangle,-5.333213965,-4.000021577,1,0,0,4,0,0.00007,-5.333213965,-4.000021577,1,0,0,0,34,34,33,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.650035,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,33.33337247,-64.66669005,1,0,0,response3disk,2,36,0.666786214,-3.33335489,1,0,0,rectangle,31.33337241,97.99998146,1,0,0,7,7,1.616745,10.00003844,-28.00002229,1,0,0,0,35,35,36,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,1.43326,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,44.66678753,-85.33335733,1,0,0,response3disk,4,37,8.000038385,-4.000021577,1,0,0,rectangle,8.000038385,-4.000021577,1,0,0,7,2,0.00046,8.000038385,-4.000021577,1,0,0,0,36,36,145,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,1.083425,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,92.00004089,-42.6666894,1,0,0,response3disk,5,38,-8.666628778,-1.333354831,1,0,0,rectangle,-8.666628778,-1.333354831,1,0,0,7,6,0.00042,-8.666628778,-1.333354831,1,0,0,0,37,37,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.16671,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,52.0000397,-84.66669065,1,0,0,response3disk,9,39,3.8147E-05,-8.666688383,1,0,0,rectangle,3.8147E-05,-8.666688383,1,0,0,7,0,0.000485,3.8147E-05,-8.666688383,1,0,0,0,38,38,42,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.86672,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,50.6667877,-87.33335739,1,0,0,response3disk,4,40,11.33337182,-13.33335519,1,0,0,rectangle,11.33337182,-13.33335519,1,0,0,7,4,0.000575,11.33337182,-13.33335519,1,0,0,0,39,39,114,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.48336,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,65.33337343,-92.66669089,1,0,0,response3disk,7,41,11.33337182,-8.000021696,1,0,0,rectangle,11.33337182,-8.000021696,1,0,0,7,2,0.0004,11.33337182,-8.000021696,1,0,0,0,40,40,118,1,0,,,,,,,,,,,,,,,,,,,,,
