key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,31,63,1,0,0,response1disk,3,118,4,-1,1,0,0,rectangle,4,-1,1,0,0,,1,1,0,0.001,4,-1,1,0,0,,0,117,117,141,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.669,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-33,-62,1,0,0,response5disk,5,119,-8,-2,1,0,0,rectangle,-8,-2,1,0,0,,1,2,0,0.001,-8,-2,1,0,0,,0,118,118,66,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,48,106,1,0,0,response1disk,6,120,7,10,1,0,0,rectangle,7,10,1,0,0,,1,1,0,0.001,7,10,1,0,0,,0,119,119,95,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.817,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,50,84,1,0,0,response1disk,9,121,9,3,1,0,0,rectangle,-36,-79,1,0,0,response5disk_3,3,3,1,2.004,7,-6,1,0,0,rectangle,0,120,120,136,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.737,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-86,26,1,0,0,response7disk,9,122,2,12,1,0,0,rectangle,2,12,1,0,0,,3,6,0,0.002,2,12,1,0,0,,0,121,121,123,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.936,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-38,103,1,0,0,response7disk,9,123,-8,12,1,0,0,rectangle,-8,12,1,0,0,,3,2,0,0.001,-8,12,1,0,0,,0,122,122,106,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.977,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,74,89,1,0,0,response1disk,6,124,20,3,1,0,0,rectangle,20,3,1,0,0,,3,6,0,0.001,20,3,1,0,0,,0,123,123,148,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,39,65,1,0,0,response1disk,3,125,14,6,1,0,0,rectangle,14,6,1,0,0,,3,4,0,0.001,14,6,1,0,0,,0,124,124,71,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.686,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,33,66,1,0,0,response1disk,6,126,-16,-16,1,0,0,rectangle,-16,-16,1,0,0,,3,7,0,0.002,-16,-16,1,0,0,,0,125,125,122,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,28,70,1,0,0,response1disk,7,127,-2,-6,1,0,0,rectangle,-2,-6,1,0,0,,3,7,0,0.001,-2,-6,1,0,0,,0,126,126,41,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-39,-66,1,0,0,response5disk,3,128,2,-4,1,0,0,rectangle,54,96,1,0,0,response1disk_3,7,7,1,1.837,7,-1,1,0,0,rectangle,0,127,127,104,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.638,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,46,-70,1,0,0,response3disk,8,129,11,-8,1,0,0,rectangle,-38,-85,1,0,0,response5disk_3,3,3,1,1.772,-5,-3,1,0,0,rectangle,0,128,128,97,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.745,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-29,61,1,0,0,response7disk,3,130,-11,-12,1,0,0,rectangle,-11,-12,1,0,0,,3,4,0,0.002,-11,-12,1,0,0,,0,129,129,89,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.802,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,47,74,1,0,0,response1disk,5,131,2,-5,1,0,0,rectangle,2,-5,1,0,0,,3,7,0,0.001,2,-5,1,0,0,,0,130,130,28,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,44,70,1,0,0,response1disk,9,132,4,6,1,0,0,rectangle,-32,94,1,0,0,response7disk_3,0,0,1,1.437,-11,1,1,0,0,rectangle,0,131,131,160,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.719,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,39,72,1,0,0,response1disk,4,133,4,2,1,0,0,rectangle,4,2,1,0,0,,0,5,0,0.002,4,2,1,0,0,,0,132,132,127,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,45,84,1,0,0,response1disk,2,134,11,8,1,0,0,rectangle,11,8,1,0,0,,0,4,0,0.002,11,8,1,0,0,,0,133,133,157,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.836,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-34,89,1,0,0,response7disk,1,135,-4,-4,1,0,0,rectangle,-31,94,1,0,0,response7disk_3,0,0,1,1.319,-10,6,1,0,0,rectangle,0,134,134,76,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,46,79,1,0,0,response1disk,4,136,15,6,1,0,0,rectangle,15,6,1,0,0,,0,6,0,0.001,15,6,1,0,0,,0,135,135,114,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.336,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-51,-55,1,0,0,response5disk,3,137,-2,-4,1,0,0,rectangle,-2,-4,1,0,0,,0,0,0,0,-2,-4,1,0,0,,0,136,136,69,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.803,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-42,76,1,0,0,response7disk,7,138,-9,-11,1,0,0,rectangle,-9,-11,1,0,0,,0,5,0,0.003,-9,-11,1,0,0,,0,137,137,34,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,36,72,1,0,0,response1disk,8,139,9,-3,1,0,0,rectangle,9,-3,1,0,0,,0,7,0,0.002,9,-3,1,0,0,,0,138,138,3,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.669,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,37,59,1,0,0,response1disk,6,140,16,5,1,0,0,rectangle,16,5,1,0,0,,0,1,0,0,16,5,1,0,0,,0,139,139,47,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,33,60,1,0,0,response1disk,4,141,15,3,1,0,0,rectangle,15,3,1,0,0,,0,1,0,0.001,15,3,1,0,0,,0,140,140,33,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.936,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-25,63,1,0,0,response7disk,1,142,-3,-5,1,0,0,rectangle,-3,-5,1,0,0,,0,7,0,0.001,-3,-5,1,0,0,,0,141,141,151,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.719,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,47,96,1,0,0,response1disk,3,143,9,10,1,0,0,rectangle,9,10,1,0,0,,0,0,0,0,9,10,1,0,0,,0,142,142,81,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.715,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,31,57,1,0,0,response1disk,5,144,17,3,1,0,0,rectangle,17,3,1,0,0,,0,2,0,0.002,17,3,1,0,0,,0,143,143,134,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.888,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,41,61,1,0,0,response1disk,8,145,6,1,1,0,0,rectangle,6,1,1,0,0,,0,3,0,0.001,6,1,1,0,0,,0,144,144,35,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,69,95,1,0,0,response1disk,9,146,10,1,1,0,0,rectangle,10,1,1,0,0,,0,6,0,0,10,1,1,0,0,,0,145,145,61,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,2.189,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,96,37,1,0,0,response1disk,1,147,16,5,1,0,0,rectangle,16,5,1,0,0,,0,7,0,0,16,5,1,0,0,,0,146,146,20,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,77,24,1,0,0,response1disk,1,148,6,4,1,0,0,rectangle,6,4,1,0,0,,0,0,0,0.001,6,4,1,0,0,,0,147,147,57,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,32,66,1,0,0,response1disk,4,149,7,4,1,0,0,rectangle,7,4,1,0,0,,0,3,0,0,7,4,1,0,0,,0,148,148,43,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.152,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-77,37,1,0,0,response7disk,6,150,8,-2,1,0,0,rectangle,8,-2,1,0,0,,0,4,0,0.002,8,-2,1,0,0,,0,149,149,31,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.803,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,33,52,1,0,0,response1disk,7,151,15,2,1,0,0,rectangle,15,2,1,0,0,,0,0,0,0.002,15,2,1,0,0,,0,150,150,100,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,48,79,1,0,0,response1disk,1,152,6,2,1,0,0,rectangle,6,2,1,0,0,,0,6,0,0.001,6,2,1,0,0,,0,151,151,102,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,35,67,1,0,0,response1disk,1,153,13,9,1,0,0,rectangle,13,9,1,0,0,,0,1,0,0.001,13,9,1,0,0,,0,152,152,53,1,,,,,,,,,,,,,,,,,,,
